# 28.656375    37.6957777777778    2458364.7373633683
3.787002018093622610e+03 1.146560030848354075e-07 2.631176639836756662e-09
3.787869642595910136e+03 1.072494076660754791e-07 2.566437588011415102e-09
3.788737298652136815e+03 1.085933369390309423e-07 2.569753481501055226e-09
3.789604986201335578e+03 1.101538923536072184e-07 2.565547236726000323e-09
3.790472705182652135e+03 1.049560091058469674e-07 2.526554500986669631e-09
3.791340455535342699e+03 1.020753838121214442e-07 2.521745000960095676e-09
3.792208237198776260e+03 1.084719123737441875e-07 2.567214877779682310e-09
3.793076050112431403e+03 1.034297902358373714e-07 2.500771337009416603e-09
3.793943894215900855e+03 1.030686229301024742e-07 2.505473461074150418e-09
3.794811769448885116e+03 9.542292164208746080e-08 2.425254561927044334e-09
3.795679675751198829e+03 9.993063258337786048e-08 2.449400121662118066e-09
3.796547613062765777e+03 9.293769980816130975e-08 2.419969333579977289e-09
3.797415581323621154e+03 9.654031909285381169e-08 2.413690171307121866e-09
3.798283580473909751e+03 9.683003693884200045e-08 2.392743576799830917e-09
3.799151610453887770e+03 9.749967099161321302e-08 2.390579379373985948e-09
3.800019671203922371e+03 1.007579992333229853e-07 2.446911371179149151e-09
3.800887762664489401e+03 9.724088074333968189e-08 2.441162352199838242e-09
3.801755884776175208e+03 1.028640119612165097e-07 2.490806423352850655e-09
3.802624037479676190e+03 1.054907925491962855e-07 2.504781054337443171e-09
3.803492220715799249e+03 9.982363907848187259e-08 2.505325694324945786e-09
3.804360434425459971e+03 1.051169708461975589e-07 2.538525011095706417e-09
3.805228678549683082e+03 1.035843886909325316e-07 2.516223697351150299e-09
3.806096953029603810e+03 1.072289543325881539e-07 2.540275118383505051e-09
3.806965257806465615e+03 1.072707463413604054e-07 2.524732121368481154e-09
3.807833592821621096e+03 1.134566049265853958e-07 2.564214240403970657e-09
3.808701958016532444e+03 1.112574276522671860e-07 2.564936196399693969e-09
3.809570353332770537e+03 1.094207395916387796e-07 2.591717132712810014e-09
3.810438778712013573e+03 1.144321595011166390e-07 2.628943046901945937e-09
3.811307234096050252e+03 1.130289356269689187e-07 2.619825724207952562e-09
3.812175719426775686e+03 1.157093274694072123e-07 2.609076348369320465e-09
3.813044234646194582e+03 1.127847800071232921e-07 2.571117828172745371e-09
3.813912779696418056e+03 1.117679989175082107e-07 2.553161941044708702e-09
3.814781354519668184e+03 1.116286488330876286e-07 2.527112206660701743e-09
3.815649959058271179e+03 1.120283905874442167e-07 2.519076165201923606e-09
3.816518593254663756e+03 1.119573271519491440e-07 2.517548506020727761e-09
3.817387257051387678e+03 1.116031335446917526e-07 2.527225144706572104e-09
3.818255950391094757e+03 1.148840088856376525e-07 2.571854573014411851e-09
3.819124673216541851e+03 1.086420278143494461e-07 2.531839806236913854e-09
3.819993425470593138e+03 1.127281288541469286e-07 2.491386102714991246e-09
3.820862207096221482e+03 1.136549164255981173e-07 2.461163004809165974e-09
3.821731018036503883e+03 1.130517438531508474e-07 2.497998982052414456e-09
3.822599858234626481e+03 1.078531855870400246e-07 2.504900695475462794e-09
3.823468727633880462e+03 1.078158742747710264e-07 2.494631416279661533e-09
3.824337626177663878e+03 1.032884366346817856e-07 2.418225280211813966e-09
3.825206553809479828e+03 1.057678238842570585e-07 2.406137171260000938e-09
3.826075510472939641e+03 1.059347124202752784e-07 2.382905623642234564e-09
3.826944496111759236e+03 1.065024168279831200e-07 2.389524173365670941e-09
3.827813510669760490e+03 9.728602117147150871e-08 2.345570738366224597e-09
3.828682554090870781e+03 9.703895288236434338e-08 2.336942256844646900e-09
3.829551626319122988e+03 9.583529524119007303e-08 2.371618654158486861e-09
3.830420727298655493e+03 9.629020376308071184e-08 2.357642990197782627e-09
3.831289856973713086e+03 9.856244637680175555e-08 2.353694465510938610e-09
3.832159015288642877e+03 9.313295919020257285e-08 2.302386407077317655e-09
3.833028202187900206e+03 9.467349680438245880e-08 2.293327411066303867e-09
3.833897417616042276e+03 8.774725954551313151e-08 2.220054196748333672e-09
3.834766661517733155e+03 8.963219223238534180e-08 2.235494733097583233e-09
3.835635933837739685e+03 8.824300412986700485e-08 2.245487494421038066e-09
3.836505234520935119e+03 8.661943048621750623e-08 2.238080327223952304e-09
3.837374563512294571e+03 8.873348919719161757e-08 2.255095148024380750e-09
3.838243920756899115e+03 8.879666980227402036e-08 2.212973259849674095e-09
3.839113306199933049e+03 9.451919195854705048e-08 2.256233557357537941e-09
3.839982719786683901e+03 9.447911885008283470e-08 2.265877910453718112e-09
3.840852161462544700e+03 9.988725338371311589e-08 2.323155473814302223e-09
3.841721631173009882e+03 9.975532838907303777e-08 2.345036479624579152e-09
3.842591128863678932e+03 1.027949069180223863e-07 2.402120868081563351e-09
3.843460654480253197e+03 1.042210621626390515e-07 2.433995714777704837e-09
3.844330207968538161e+03 1.069109787560661184e-07 2.445447826729946712e-09
3.845199789274442082e+03 1.028467970702660806e-07 2.429244806225431661e-09
3.846069398343975536e+03 1.128998081392212371e-07 2.502314734656006929e-09
3.846939035123251870e+03 1.116587312599475801e-07 2.487761124816258418e-09
3.847808699558487660e+03 1.154588308669551561e-07 2.516027891739362259e-09
3.848678391596001802e+03 1.184930255451202548e-07 2.534093317763905178e-09
3.849548111182214143e+03 1.154000615068948208e-07 2.482922457676862983e-09
