# 28.656375    37.6957777777778    2458366.6630920856
3.786729712158006350e+03 9.626113429472122348e-08 2.318075055536478654e-09
3.787597261594458359e+03 9.987219209321633737e-08 2.345847162393444915e-09
3.788464842584815869e+03 9.797683402755792360e-08 2.330116085850105558e-09
3.789332455068113632e+03 9.246350750488652000e-08 2.300233159943671938e-09
3.790200098983495536e+03 9.289163260564745413e-08 2.277678130175407868e-09
3.791067774270219161e+03 9.526136750131225737e-08 2.300031392046148039e-09
3.791935480867652586e+03 9.292684335795487461e-08 2.290210159787727240e-09
3.792803218715275761e+03 9.322632880493195792e-08 2.277448819425130511e-09
3.793670987752679594e+03 9.320255313865823200e-08 2.255618087933803005e-09
3.794538787919565948e+03 8.790466725704151986e-08 2.236602393254227799e-09
3.795406619155749468e+03 8.689037117428129217e-08 2.240313906151839506e-09
3.796274481401154389e+03 8.892720446987901886e-08 2.230699530417874621e-09
3.797142374595814090e+03 8.465552556503144399e-08 2.168658575972730275e-09
3.798010298679875177e+03 9.130947820179527721e-08 2.224175342173482395e-09
3.798878253593594309e+03 8.433921553182776516e-08 2.170700652453969179e-09
3.799746239277336826e+03 8.907326249670019016e-08 2.211845605010369260e-09
3.800614255671579485e+03 8.475979191947720908e-08 2.189517881575838386e-09
3.801482302716909544e+03 8.848613402239052062e-08 2.222019240246245124e-09
3.802350380354022491e+03 9.129656548693990239e-08 2.238326203221823500e-09
3.803218488523726137e+03 9.339325184141811657e-08 2.256663084463038944e-09
3.804086627166934250e+03 9.439866639446455695e-08 2.275527972506887637e-09
3.804954796224674283e+03 9.387035693462676885e-08 2.267671214426087638e-09
3.805822995638079192e+03 9.853428183688998016e-08 2.315570226632220668e-09
3.806691225348393800e+03 9.599830363292191534e-08 2.280924366801118290e-09
3.807559485296970706e+03 9.994269025225384716e-08 2.324175814172055695e-09
3.808427775425272557e+03 9.642321259403192581e-08 2.291634464022401362e-09
3.809296095674868866e+03 1.021811306731924864e-07 2.351179692651326248e-09
3.810164445987438285e+03 1.004266306583854066e-07 2.341788031136200554e-09
3.811032826304770424e+03 9.965582358694161647e-08 2.314097587147229345e-09
3.811901236568759487e+03 9.933557279413324439e-08 2.330257375001817074e-09
3.812769676721411088e+03 1.024763504397818319e-07 2.350322895391205123e-09
3.813638146704836799e+03 1.046252406963484686e-07 2.383804702186033040e-09
3.814506646461256878e+03 1.005263307814605557e-07 2.355749960371455882e-09
3.815375175932999355e+03 1.014565823463641986e-07 2.355065444711445169e-09
3.816243735062500036e+03 1.021675888187417488e-07 2.343212818562451051e-09
3.817112323792302050e+03 1.028531938981537281e-07 2.346287778671197839e-09
3.817980942065055388e+03 1.010427709354907814e-07 2.342853164316267774e-09
3.818849589823518272e+03 9.816182771394096005e-08 2.324678288655816112e-09
3.819718267010554428e+03 1.031386984046404215e-07 2.333291858107923949e-09
3.820586973569136717e+03 1.009782546531726234e-07 2.298444330554730718e-09
3.821455709442342595e+03 1.004697201340755374e-07 2.308545355990586775e-09
3.822324474573358657e+03 1.004234296544371300e-07 2.341088818173786569e-09
3.823193268905474724e+03 9.846717527480472921e-08 2.315915893284682611e-09
3.824062092382089759e+03 9.644687451263148274e-08 2.257082258482343154e-09
3.824930944946707768e+03 9.512856628489452074e-08 2.245844542165179303e-09
3.825799826542938717e+03 9.658516352157664080e-08 2.261812826150765541e-09
3.826668737114498981e+03 8.984013967129171976e-08 2.188725952560832580e-09
3.827537676605210436e+03 8.613136117322017470e-08 2.191181025880557535e-09
3.828406644959000914e+03 9.049868648917870039e-08 2.230459368355544733e-09
3.829275642119903296e+03 8.975502469378286911e-08 2.237606334729737346e-09
3.830144668032056416e+03 8.614204691840341346e-08 2.201950287093820529e-09
3.831013722639703701e+03 8.533941446509693753e-08 2.186558289982160587e-09
3.831882805887193626e+03 8.441549665843771756e-08 2.165038476235927498e-09
3.832751917718981076e+03 8.451577615658506029e-08 2.180633194634920540e-09
3.833621058079623708e+03 7.834210584479894886e-08 2.083804689574408323e-09
3.834490226913785136e+03 7.763129434315649571e-08 2.075417730680283960e-09
3.835359424166232657e+03 8.041330380501175602e-08 2.124995417829547009e-09
3.836228649781839067e+03 8.017333896176765734e-08 2.115694018343014421e-09
3.837097903705580393e+03 7.842504797261197503e-08 2.104816205110538758e-09
3.837967185882537251e+03 8.405606876502549726e-08 2.128769910277475765e-09
3.838836496257893486e+03 8.035874054801228595e-08 2.103869290421288500e-09
3.839705834776937991e+03 8.800366240051778529e-08 2.151959390392030725e-09
3.840575201385062428e+03 8.359105597922261453e-08 2.133846360148760933e-09
3.841444596027762145e+03 8.978884532358953953e-08 2.198744746561439624e-09
3.842314018650636172e+03 9.321263897130046210e-08 2.249833672160731714e-09
3.843183469199386764e+03 9.611042326215754837e-08 2.285228512349440430e-09
3.844052947619818042e+03 9.505181864975322787e-08 2.277628351165009047e-09
3.844922453857839628e+03 9.807099479237132697e-08 2.267335549197007366e-09
3.845791987859461642e+03 9.864532938998424899e-08 2.292172389907226372e-09
3.846661549570798343e+03 1.004596120506042328e-07 2.311106433717369022e-09
3.847531138938064487e+03 1.035125518513661372e-07 2.303618019998764422e-09
3.848400755907580333e+03 1.047901355998229280e-07 2.331193892569315472e-09
3.849270400425766184e+03 1.015868491402328456e-07 2.301213634417838058e-09
3.850140072439144660e+03 1.083715574290802694e-07 2.338243940490778001e-09
3.851009771894340702e+03 1.079149837898530237e-07 2.355141071911313515e-09
3.851879498738081566e+03 1.051080055708494330e-07 2.328129852120696556e-09
3.852749252917195008e+03 1.077956494230879463e-07 2.362890194521192743e-09
3.853619034378611559e+03 1.076267322665711901e-07 2.351194559722643518e-09
3.854488843069362701e+03 1.127599330247380939e-07 2.384494150632333238e-09
3.855358678936581327e+03 1.097922021900816442e-07 2.360445922097161009e-09
3.856228541927499919e+03 1.110310849342340863e-07 2.363668208262594861e-09
3.857098431989455094e+03 1.114173566783770858e-07 2.358684644814129082e-09
3.857968349069881242e+03 1.136111576051438934e-07 2.366043830301066995e-09
3.858838293116315072e+03 1.062665980990951311e-07 2.302930657017612369e-09
3.859708264076393334e+03 1.128330785630067134e-07 2.352454197535577671e-09
3.860578261897854190e+03 1.117167337245932673e-07 2.350716307542750211e-09
3.861448286528533572e+03 1.151824152522930401e-07 2.382802319301370779e-09
3.862318337916370638e+03 1.138675345164349569e-07 2.392550572208306121e-09
3.863188416009402317e+03 1.130126348904397760e-07 2.369786326940109950e-09
3.864058520755766949e+03 1.144912642136663844e-07 2.398543233453184568e-09
3.864928652103701097e+03 1.097750484659616427e-07 2.375031800853963037e-09
3.865798810001542279e+03 1.095233447756774603e-07 2.341466493011751023e-09
3.866668994397725783e+03 1.131848160372340314e-07 2.373424026746736103e-09
3.867539205240788306e+03 1.096888512290897080e-07 2.348137103643350949e-09
3.868409442479363861e+03 1.116222177859213315e-07 2.377847554569356931e-09
3.869279706062185596e+03 1.054261384598826336e-07 2.314554702697419728e-09
3.870149995938087613e+03 1.059270938596967509e-07 2.290504024252059093e-09
3.871020312055999966e+03 1.024392248110533305e-07 2.256948836911081720e-09
3.871890654364953207e+03 1.056004011992548705e-07 2.289960489444949123e-09
3.872761022814075204e+03 1.061156448410125425e-07 2.285800081548256339e-09
3.873631417352592962e+03 1.017519181323506356e-07 2.260558484468648199e-09
3.874501837929831254e+03 1.049095104346700053e-07 2.302861748154623112e-09
3.875372284495212170e+03 9.649892785111400091e-08 2.238720815210032232e-09
3.876242756998256937e+03 9.972855992132686308e-08 2.256245841225140532e-09
3.877113255388584093e+03 9.623804427399594670e-08 2.220660194015706151e-09
3.877983779615909043e+03 9.251750612052027120e-08 2.166889797311414946e-09
3.878854329630045868e+03 9.048543437278731835e-08 2.141954478216080921e-09
3.879724905380904602e+03 9.127334223083946311e-08 2.168921889136942843e-09
3.880595506818493050e+03 9.013331178452329916e-08 2.184293585341785505e-09
3.881466133892916332e+03 8.592005309879385798e-08 2.111034850356975371e-09
3.882336786554377341e+03 8.382763415187379864e-08 2.084576446673458381e-09
3.883207464753172644e+03 8.382206144611660044e-08 2.059896298858340983e-09
3.884078168439698857e+03 7.912854405164712614e-08 2.054026833149347837e-09
3.884948897564447179e+03 8.216749082812287172e-08 2.049680011849401461e-09
3.885819652078005220e+03 7.233511488518571547e-08 1.955771948262027731e-09
3.886690431931056992e+03 7.551811507866685677e-08 1.985521435092900931e-09
3.887561237074382461e+03 6.987065597308698424e-08 1.925681956837991222e-09
3.888432067458858455e+03 6.548567396073681032e-08 1.879044349163521358e-09
3.889302923035456388e+03 6.703380685726195630e-08 1.893897545175521903e-09
3.890173803755242716e+03 6.872407604720125334e-08 1.897239803460096806e-09
3.891044709569381212e+03 7.249256393179474253e-08 1.953899813950513923e-09
3.891915640429130235e+03 7.222663979303503650e-08 1.964116634857212950e-09
3.892786596285841824e+03 7.876279580098280937e-08 2.032599984071780131e-09
