# 28.656375    37.6957777777778    2458366.6631007204
6.262334440994382021e+03 1.563765420270035734e-07 6.638256382551004941e-09
6.262581941164376985e+03 1.475743657685974009e-07 6.502409575599680669e-09
6.262829443273976722e+03 1.580257617448651781e-07 6.709615802440280562e-09
6.263076947321091211e+03 1.425868005102022695e-07 6.393182678486149039e-09
6.263324453303634073e+03 1.582275812525886076e-07 6.680086754513085464e-09
6.263571961219513469e+03 1.591839467994261955e-07 6.719681222629141214e-09
6.263819471066643928e+03 1.520977040880237712e-07 6.569449241484529693e-09
6.264066982842934522e+03 1.540919464698805859e-07 6.561554408140241919e-09
6.264314496546298869e+03 1.528140417966767303e-07 6.565004413616099430e-09
6.264562012174647862e+03 1.557873518702965947e-07 6.624000672663683869e-09
6.264809529725893299e+03 1.614680905591698681e-07 6.680561797044395671e-09
6.265057049197946981e+03 1.556508171473088960e-07 6.641892368360370154e-09
6.265304570588721617e+03 1.625379825519777388e-07 6.888051121849753317e-09
6.265552093896129918e+03 1.474314432915460247e-07 6.857624615222278450e-09
6.265799619118083683e+03 1.563817332486607769e-07 7.032748433664317855e-09
6.266047146252494713e+03 1.564867979867184957e-07 6.908614419825015765e-09
6.266294675297277536e+03 1.560369839202227621e-07 6.647564727259225471e-09
6.266542206250342133e+03 1.562734724412951698e-07 6.619233201385301177e-09
6.266789739109604852e+03 1.511524371649750714e-07 6.523928226969289650e-09
6.267037273872976584e+03 1.449745622953447571e-07 6.386938045528413469e-09
6.267284810538370948e+03 1.565438646714028743e-07 6.652152085803615593e-09
6.267532349103700653e+03 1.506702006822531655e-07 6.535224027846089578e-09
6.267779889566881138e+03 1.492555678854130036e-07 6.480112119217542360e-09
6.268027431925824203e+03 1.555289113099167928e-07 6.639317968459711982e-09
6.268274976178443467e+03 1.483320947786139978e-07 6.503221418683960117e-09
6.268522522322654368e+03 1.565518833067180255e-07 6.693840044853151257e-09
6.268770070356369615e+03 1.459786728490595144e-07 6.536956663772684071e-09
6.269017620277502829e+03 1.405974828451105263e-07 6.446028655045203173e-09
6.269265172083969446e+03 1.418681662495227278e-07 6.395704250185012034e-09
6.269512725773682178e+03 1.585727873473334517e-07 6.682697874717571005e-09
6.269760281344558280e+03 1.488485249035306590e-07 6.471370139168850948e-09
6.270007838794509553e+03 1.484304541635935004e-07 6.466267321556415905e-09
6.270255398121451435e+03 1.504195271419080596e-07 6.461566649569337739e-09
6.270502959323300274e+03 1.488429921939943435e-07 6.483754629417624543e-09
6.270750522397969689e+03 1.475728046036917083e-07 6.455301847141784101e-09
6.270998087343374209e+03 1.496417266043459868e-07 6.512943634644935008e-09
6.271245654157431090e+03 1.626954952146151840e-07 6.708118396639296795e-09
6.271493222838053953e+03 1.559631268539118992e-07 6.566765942039792823e-09
6.271740793383158234e+03 1.619047398129054330e-07 6.696695204467723220e-09
6.271988365790661192e+03 1.554626619393504941e-07 6.551679512753852127e-09
6.272235940058477354e+03 1.476628161319875965e-07 6.483542623864212092e-09
6.272483516184522159e+03 1.560853333089992087e-07 6.632613245088953961e-09
6.272731094166712865e+03 1.452283093800760095e-07 6.465663068709233055e-09
6.272978674002963999e+03 1.598574414069832756e-07 6.713245424771174074e-09
6.273226255691193728e+03 1.511851932988164408e-07 6.550595739090240860e-09
6.273473839229317491e+03 1.578048508025056307e-07 6.638883209125716995e-09
6.273721424615251635e+03 1.425375496403874351e-07 6.393413796205245373e-09
6.273969011846912508e+03 1.582252276006980367e-07 6.684550203123304645e-09
6.274216600922217367e+03 1.533501985776439489e-07 6.532682226010972403e-09
6.274464191839084378e+03 1.486422398920523334e-07 6.562668195261970547e-09
6.274711784595428071e+03 1.511678922910623312e-07 6.502234519511348912e-09
6.274959379189167521e+03 1.603643642361089942e-07 6.643305409939040005e-09
6.275206975618218166e+03 1.594141284623375703e-07 6.589035248870242470e-09
6.275454573880499993e+03 1.596114763857892475e-07 6.688339477646652385e-09
6.275702173973927529e+03 1.533649777540257847e-07 6.629077421769694717e-09
6.275949775896420761e+03 1.517680530710942743e-07 6.640240624882644172e-09
6.276197379645896945e+03 1.609272495076619167e-07 6.826844439398406327e-09
6.276444985220275157e+03 1.570565345910056238e-07 6.693647036239213819e-09
6.276692592617469927e+03 1.410898811184579215e-07 6.428307600435568665e-09
6.276940201835402149e+03 1.478134777223645847e-07 6.419599989125466396e-09
6.277187812871989081e+03 1.396982642726903090e-07 6.294418863371561865e-09
6.277435425725151617e+03 1.454901558215078419e-07 6.382005207720587533e-09
6.277683040392804287e+03 1.516054064134220945e-07 6.516911405462319869e-09
6.277930656872868894e+03 1.536490633681883264e-07 6.594471399376233759e-09
6.278178275163261787e+03 1.367101519890481089e-07 6.255520698589915281e-09
6.278425895261904770e+03 1.403852912738647236e-07 6.445641097461472888e-09
6.278673517166715101e+03 1.334689818067155549e-07 6.405074740688776040e-09
6.278921140875611854e+03 1.478759036647912798e-07 6.584451880814712565e-09
6.279168766386515017e+03 1.422280535146325242e-07 6.375566253515967778e-09
6.279416393697344574e+03 1.373233195482216245e-07 6.243451272458384560e-09
6.279664022806018693e+03 1.373790401402263193e-07 6.243268628555272799e-09
6.279911653710457358e+03 1.523799997535796318e-07 6.556950744292273880e-09
6.280159286408581465e+03 1.365433384936759371e-07 6.194273056140663056e-09
6.280406920898311000e+03 1.543022894898603726e-07 6.566607066805044155e-09
6.280654557177564129e+03 1.554927878422540896e-07 6.606851178683684406e-09
6.280902195244262657e+03 1.408054509976976758e-07 6.300205895782582876e-09
6.281149835096326569e+03 1.471879257871290039e-07 6.407489914003284069e-09
6.281397476731676761e+03 1.504157145198211384e-07 6.504795771014260010e-09
6.281645120148234128e+03 1.510872600799172129e-07 6.521547366582837226e-09
6.281892765343917745e+03 1.554753549849762543e-07 6.572655819145760157e-09
6.282140412316649417e+03 1.452699160343362701e-07 6.401890128830114392e-09
6.282388061064350950e+03 1.465966817476602396e-07 6.485508428442906229e-09
6.282635711584942328e+03 1.558321946488052455e-07 6.627214696696373974e-09
6.282883363876344447e+03 1.576093871214292864e-07 6.588997679753553013e-09
6.283131017936480021e+03 1.479962298718914393e-07 6.434034401281837249e-09
6.283378673763269944e+03 1.581094593129895801e-07 6.608972418453368922e-09
6.283626331354635113e+03 1.509382067403175732e-07 6.523846516411927670e-09
6.283873990708499150e+03 1.559996450457248005e-07 6.578171931759734064e-09
6.284121651822782042e+03 1.455029816881380498e-07 6.470610973958681510e-09
6.284369314695406501e+03 1.506709239644334590e-07 6.485538317066898492e-09
6.284616979324295244e+03 1.451709165421052517e-07 6.393803351871066228e-09
6.284864645707370073e+03 1.580116716871596839e-07 6.642656118553425280e-09
6.285112313842552794e+03 1.516027496797209648e-07 6.549438882590454282e-09
6.285359983727767030e+03 1.559523095031479220e-07 6.603974612921005481e-09
6.285607655360934586e+03 1.503492019946959955e-07 6.493035749056994701e-09
6.285855328739978177e+03 1.597527121081651565e-07 6.651154071756288350e-09
6.286103003862821424e+03 1.553684021774037131e-07 6.588363807009433546e-09
6.286350680727387044e+03 1.524124398951392632e-07 6.586293380072445897e-09
6.286598359331597749e+03 1.397680972691476231e-07 6.326808634019153851e-09
6.286846039673377163e+03 1.535693650055288661e-07 6.551255064621543587e-09
6.287093721750648911e+03 1.493218808235869761e-07 6.480540818434905595e-09
6.287341405561336614e+03 1.590958650801415167e-07 6.691221646835066033e-09
6.287589091103363899e+03 1.491933110715214714e-07 7.088375118420256728e-09
6.287836778374653477e+03 1.489966133428271288e-07 7.408404755651833174e-09
6.288084467373130792e+03 1.512865192716130513e-07 7.417781264743478213e-09
6.288332158096718558e+03 1.485290567912360654e-07 7.025983195150320259e-09
